eqId,runId,optId,D,OA,TO,xmax,ymax,zmax,tmax,fpSize,addsLup,subsLup,multsLup,divsLup,readsLup,writesLup,ldMats,immediateMats,nThreads,duration (s)
generic,1,PD,2,4,0,512,512,0,16,8,8,0,10,0,14,1,1,1,1,0.02915
generic,1,PD,3,4,0,64,64,64,16,8,12,0,14,0,22,1,1,1,1,0.1015
generic,1,PD,1,2,1,2.56e+05,0,0,16,8,3,0,5,0,5,1,1,1,1,0.00866
generic,1,PD,2,2,1,512,512,0,16,8,5,0,7,0,9,1,1,1,1,0.01949
generic,1,PD,3,2,1,64,64,64,16,8,7,0,9,0,13,1,1,1,1,0.02943
generic,1,PD,1,4,1,2.56e+05,0,0,16,8,5,0,7,0,7,1,1,1,1,0.01572
generic,1,PD,2,4,1,512,512,0,16,8,9,0,11,0,15,1,1,1,1,0.05324
generic,1,PD,3,4,1,64,64,64,16,8,13,0,15,0,23,1,1,1,1,0.2706
generic,1,PD,1,2,2,2.56e+05,0,0,16,8,4,0,6,0,6,1,1,1,1,0.01123
generic,1,PD,2,2,2,512,512,0,16,8,6,0,8,0,10,1,1,1,1,0.02579
generic,1,PD,3,2,2,64,64,64,16,8,8,0,10,0,14,1,1,1,1,0.05159
generic,1,PD,1,4,2,2.56e+05,0,0,16,8,6,0,8,0,8,1,1,1,1,0.01798
generic,1,PD,2,4,2,512,512,0,16,8,10,0,12,0,16,1,1,1,1,0.06181
generic,1,PD,3,4,2,64,64,64,16,8,14,0,16,0,24,1,1,1,1,0.1136
generic,1,PD,1,2,0,2.56e+05,0,0,16,8,2,0,3,4,1,1,0,1,1,0.05441
generic,1,PD,2,2,0,512,512,0,16,8,4,0,5,4,3,1,0,1,1,0.05399
generic,1,PD,3,2,0,64,64,64,16,8,6,0,7,4,5,1,0,1,1,0.05338
generic,1,PD,1,4,0,2.56e+05,0,0,16,8,4,0,5,4,1,1,0,1,1,0.05587
generic,1,PD,2,4,0,512,512,0,16,8,8,0,9,4,5,1,0,1,1,0.05655
generic,1,PD,3,4,0,64,64,64,16,8,12,0,13,4,9,1,0,1,1,0.1343
generic,1,PD,1,2,1,2.56e+05,0,0,16,8,3,0,4,4,2,1,0,1,1,0.0483
generic,1,PD,2,2,1,512,512,0,16,8,5,0,6,4,4,1,0,1,1,0.0549
generic,1,PD,3,2,1,64,64,64,16,8,7,0,8,4,6,1,0,1,1,0.05458
generic,1,PD,1,4,1,2.56e+05,0,0,16,8,5,0,6,4,2,1,0,1,1,0.0559
generic,1,PD,2,4,1,512,512,0,16,8,9,0,10,4,6,1,0,1,1,0.05514
generic,1,PD,3,4,1,64,64,64,16,8,13,0,14,4,10,1,0,1,1,0.1611
generic,1,PD,1,2,2,2.56e+05,0,0,16,8,4,0,5,4,3,1,0,1,1,0.05381
generic,1,PD,2,2,2,512,512,0,16,8,6,0,7,4,5,1,0,1,1,0.05217
generic,1,PD,3,2,2,64,64,64,16,8,8,0,9,4,7,1,0,1,1,0.05398
generic,1,PD,1,4,2,2.56e+05,0,0,16,8,6,0,7,4,3,1,0,1,1,0.05369
generic,1,PD,2,4,2,512,512,0,16,8,10,0,11,4,7,1,0,1,1,0.06333
generic,1,PD,3,4,2,64,64,64,16,8,14,0,15,4,11,1,0,1,1,0.1682
generic,1,PD,1,2,0,2.56e+05,0,0,16,8,2,0,3,4,4,1,1,1,1,0.04543
generic,1,PD,2,2,0,512,512,0,16,8,4,0,5,4,8,1,1,1,1,0.04906
generic,1,PD,3,2,0,64,64,64,16,8,6,0,7,4,12,1,1,1,1,0.04274
generic,1,PD,1,4,0,2.56e+05,0,0,16,8,4,0,5,4,6,1,1,1,1,0.04706
generic,1,PD,2,4,0,512,512,0,16,8,8,0,9,4,14,1,1,1,1,0.06591
generic,1,PD,3,4,0,64,64,64,16,8,12,0,13,4,22,1,1,1,1,0.2803
generic,1,PD,1,2,1,2.56e+05,0,0,16,8,3,0,4,4,5,1,1,1,1,0.04515
generic,1,PD,2,2,1,512,512,0,16,8,5,0,6,4,9,1,1,1,1,0.04888
generic,1,PD,3,2,1,64,64,64,16,8,7,0,8,4,13,1,1,1,1,0.04978
generic,1,PD,1,4,1,2.56e+05,0,0,16,8,5,0,6,4,7,1,1,1,1,0.04725
generic,1,PD,2,4,1,512,512,0,16,8,9,0,10,4,15,1,1,1,1,0.06679
generic,1,PD,3,4,1,64,64,64,16,8,13,0,14,4,23,1,1,1,1,0.1787
generic,1,PD,1,2,2,2.56e+05,0,0,16,8,4,0,5,4,6,1,1,1,1,0.04644
generic,1,PD,2,2,2,512,512,0,16,8,6,0,7,4,10,1,1,1,1,0.05041
generic,1,PD,3,2,2,64,64,64,16,8,8,0,9,4,14,1,1,1,1,0.05299
generic,1,PD,1,4,2,2.56e+05,0,0,16,8,6,0,7,4,8,1,1,1,1,0.04816
generic,1,PD,2,4,2,512,512,0,16,8,10,0,11,4,16,1,1,1,1,0.07452
generic,1,PD,3,4,2,64,64,64,16,8,14,0,15,4,24,1,1,1,1,0.2916
generic,1,PD,1,2,0,2.56e+05,0,0,16,8,2,0,7,0,1,1,0,1,1,0.01009
generic,1,PD,2,2,0,512,512,0,16,8,4,0,9,0,3,1,0,1,1,0.01165
generic,1,PD,3,2,0,64,64,64,16,8,6,0,11,0,5,1,0,1,1,0.0202
generic,1,PD,1,4,0,2.56e+05,0,0,16,8,4,0,9,0,1,1,0,1,1,0.01568
generic,1,PD,2,4,0,512,512,0,16,8,8,0,13,0,5,1,0,1,1,0.02048
generic,1,PD,3,4,0,64,64,64,16,8,12,0,17,0,9,1,0,1,1,0.1051
generic,1,PD,1,2,1,2.56e+05,0,0,16,8,3,0,8,0,2,1,0,1,1,0.01013
generic,1,PD,2,2,1,512,512,0,16,8,5,0,10,0,4,1,0,1,1,0.01194
generic,1,PD,3,2,1,64,64,64,16,8,7,0,12,0,6,1,0,1,1,0.01992
generic,1,PD,1,4,1,2.56e+05,0,0,16,8,5,0,10,0,2,1,0,1,1,0.01532
generic,1,PD,2,4,1,512,512,0,16,8,9,0,14,0,6,1,0,1,1,0.02121
generic,1,PD,3,4,1,64,64,64,16,8,13,0,18,0,10,1,0,1,1,0.1206
generic,1,PD,1,2,2,2.56e+05,0,0,16,8,4,0,9,0,3,1,0,1,1,0.01156
generic,1,PD,2,2,2,512,512,0,16,8,6,0,11,0,5,1,0,1,1,0.01375
generic,1,PD,3,2,2,64,64,64,16,8,8,0,13,0,7,1,0,1,1,0.02319
generic,1,PD,1,4,2,2.56e+05,0,0,16,8,6,0,11,0,3,1,0,1,1,0.01691
generic,1,PD,2,4,2,512,512,0,16,8,10,0,15,0,7,1,0,1,1,0.031
generic,1,PD,3,4,2,64,64,64,16,8,14,0,19,0,11,1,0,1,1,0.1243
generic,1,PD,1,2,0,2.56e+05,0,0,16,8,2,0,7,0,4,1,1,1,1,0.009897
generic,1,PD,2,2,0,512,512,0,16,8,4,0,9,0,8,1,1,1,1,0.02449
generic,1,PD,3,2,0,64,64,64,16,8,6,0,11,0,12,1,1,1,1,0.03896
generic,1,PD,1,4,0,2.56e+05,0,0,16,8,4,0,9,0,6,1,1,1,1,0.01677
generic,1,PD,2,4,0,512,512,0,16,8,8,0,13,0,14,1,1,1,1,0.0312
generic,1,PD,3,4,0,64,64,64,16,8,12,0,17,0,22,1,1,1,1,0.2719
generic,1,PD,1,2,1,2.56e+05,0,0,16,8,3,0,8,0,5,1,1,1,1,0.01021
generic,1,PD,2,2,1,512,512,0,16,8,5,0,10,0,9,1,1,1,1,0.02416
generic,1,PD,3,2,1,64,64,64,16,8,7,0,12,0,13,1,1,1,1,0.03905
generic,1,PD,1,4,1,2.56e+05,0,0,16,8,5,0,10,0,7,1,1,1,1,0.0176
generic,1,PD,2,4,1,512,512,0,16,8,9,0,14,0,15,1,1,1,1,0.05454
generic,1,PD,3,4,1,64,64,64,16,8,13,0,18,0,23,1,1,1,1,0.1152
generic,1,PD,1,2,2,2.56e+05,0,0,16,8,4,0,9,0,6,1,1,1,1,0.01273
generic,1,PD,2,2,2,512,512,0,16,8,6,0,11,0,10,1,1,1,1,0.02934
generic,1,PD,3,2,2,64,64,64,16,8,8,0,13,0,14,1,1,1,1,0.04224
generic,1,PD,1,4,2,2.56e+05,0,0,16,8,6,0,11,0,8,1,1,1,1,0.01993
generic,1,PD,2,4,2,512,512,0,16,8,10,0,15,0,16,1,1,1,1,0.03621
generic,1,PD,3,4,2,64,64,64,16,8,14,0,19,0,24,1,1,1,1,0.2806
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,3,0,1,1,0,1,1,0.006372
generic,1,R,2,2,0,512,512,0,16,8,4,0,5,0,3,1,0,1,1,0.009076
generic,1,R,3,2,0,64,64,64,16,8,6,0,7,0,5,1,0,1,1,0.01614
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,5,0,1,1,0,1,1,0.009283
generic,1,R,2,4,0,512,512,0,16,8,8,0,9,0,5,1,0,1,1,0.01687
generic,1,R,3,4,0,64,64,64,16,8,12,0,13,0,9,1,0,1,1,0.07357
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,4,0,2,1,0,1,1,0.00652
generic,1,R,2,2,1,512,512,0,16,8,5,0,6,0,4,1,0,1,1,0.00936
generic,1,R,3,2,1,64,64,64,16,8,7,0,8,0,6,1,0,1,1,0.01289
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,6,0,2,1,0,1,1,0.009429
generic,1,R,2,4,1,512,512,0,16,8,9,0,10,0,6,1,0,1,1,0.01263
generic,1,R,3,4,1,64,64,64,16,8,13,0,14,0,10,1,0,1,1,0.07875
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,5,0,3,1,0,1,1,0.008098
generic,1,R,2,2,2,512,512,0,16,8,6,0,7,0,5,1,0,1,1,0.01141
generic,1,R,3,2,2,64,64,64,16,8,8,0,9,0,7,1,0,1,1,0.02309
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,7,0,3,1,0,1,1,0.01079
generic,1,R,2,4,2,512,512,0,16,8,10,0,11,0,7,1,0,1,1,0.01858
generic,1,R,3,4,2,64,64,64,16,8,14,0,15,0,11,1,0,1,1,0.08367
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,3,0,4,1,1,1,1,0.007207
generic,1,R,2,2,0,512,512,0,16,8,4,0,5,0,8,1,1,1,1,0.01963
generic,1,R,3,2,0,64,64,64,16,8,6,0,7,0,12,1,1,1,1,0.03868
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,5,0,6,1,1,1,1,0.01031
generic,1,R,2,4,0,512,512,0,16,8,8,0,9,0,14,1,1,1,1,0.05628
generic,1,R,3,4,0,64,64,64,16,8,12,0,13,0,22,1,1,1,1,0.2661
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,4,0,5,1,1,1,1,0.00739
generic,1,R,2,2,1,512,512,0,16,8,5,0,6,0,9,1,1,1,1,0.01977
generic,1,R,3,2,1,64,64,64,16,8,7,0,8,0,13,1,1,1,1,0.03335
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,6,0,7,1,1,1,1,0.01105
generic,1,R,2,4,1,512,512,0,16,8,9,0,10,0,15,1,1,1,1,0.05593
generic,1,R,3,4,1,64,64,64,16,8,13,0,14,0,23,1,1,1,1,0.268
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,5,0,6,1,1,1,1,0.009184
generic,1,R,2,2,2,512,512,0,16,8,6,0,7,0,10,1,1,1,1,0.02568
generic,1,R,3,2,2,64,64,64,16,8,8,0,9,0,14,1,1,1,1,0.0422
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,7,0,8,1,1,1,1,0.0131
generic,1,R,2,4,2,512,512,0,16,8,10,0,11,0,16,1,1,1,1,0.06199
generic,1,R,3,4,2,64,64,64,16,8,14,0,15,0,24,1,1,1,1,0.2724
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,3,1,1,1,0,1,1,0.01572
generic,1,R,2,2,0,512,512,0,16,8,4,0,5,1,3,1,0,1,1,0.01695
generic,1,R,3,2,0,64,64,64,16,8,6,0,7,1,5,1,0,1,1,0.02008
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,5,1,1,1,0,1,1,0.01727
generic,1,R,2,4,0,512,512,0,16,8,8,0,9,1,5,1,0,1,1,0.01677
generic,1,R,3,4,0,64,64,64,16,8,12,0,13,1,9,1,0,1,1,0.07313
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,4,1,2,1,0,1,1,0.01567
generic,1,R,2,2,1,512,512,0,16,8,5,0,6,1,4,1,0,1,1,0.01653
generic,1,R,3,2,1,64,64,64,16,8,7,0,8,1,6,1,0,1,1,0.02115
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,6,1,2,1,0,1,1,0.01623
generic,1,R,2,4,1,512,512,0,16,8,9,0,10,1,6,1,0,1,1,0.02174
generic,1,R,3,4,1,64,64,64,16,8,13,0,14,1,10,1,0,1,1,0.08534
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,5,1,3,1,0,1,1,0.01166
generic,1,R,2,2,2,512,512,0,16,8,6,0,7,1,5,1,0,1,1,0.01654
generic,1,R,3,2,2,64,64,64,16,8,8,0,9,1,7,1,0,1,1,0.02304
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,7,1,3,1,0,1,1,0.01707
generic,1,R,2,4,2,512,512,0,16,8,10,0,11,1,7,1,0,1,1,0.02323
generic,1,R,3,4,2,64,64,64,16,8,14,0,15,1,11,1,0,1,1,0.1069
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,3,1,4,1,1,1,1,0.01231
generic,1,R,2,2,0,512,512,0,16,8,4,0,5,1,8,1,1,1,1,0.02507
generic,1,R,3,2,0,64,64,64,16,8,6,0,7,1,12,1,1,1,1,0.03263
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,5,1,6,1,1,1,1,0.01385
generic,1,R,2,4,0,512,512,0,16,8,8,0,9,1,14,1,1,1,1,0.03338
generic,1,R,3,4,0,64,64,64,16,8,12,0,13,1,22,1,1,1,1,0.2683
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,4,1,5,1,1,1,1,0.01253
generic,1,R,2,2,1,512,512,0,16,8,5,0,6,1,9,1,1,1,1,0.025
generic,1,R,3,2,1,64,64,64,16,8,7,0,8,1,13,1,1,1,1,0.03921
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,6,1,7,1,1,1,1,0.01362
generic,1,R,2,4,1,512,512,0,16,8,9,0,10,1,15,1,1,1,1,0.057
generic,1,R,3,4,1,64,64,64,16,8,13,0,14,1,23,1,1,1,1,0.1085
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,5,1,6,1,1,1,1,0.0136
generic,1,R,2,2,2,512,512,0,16,8,6,0,7,1,10,1,1,1,1,0.02991
generic,1,R,3,2,2,64,64,64,16,8,8,0,9,1,14,1,1,1,1,0.04531
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,7,1,8,1,1,1,1,0.01587
generic,1,R,2,4,2,512,512,0,16,8,10,0,11,1,16,1,1,1,1,0.08096
generic,1,R,3,4,2,64,64,64,16,8,14,0,15,1,24,1,1,1,1,0.2781
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,4,0,1,1,0,1,1,0.006747
generic,1,R,2,2,0,512,512,0,16,8,4,0,6,0,3,1,0,1,1,0.00961
generic,1,R,3,2,0,64,64,64,16,8,6,0,8,0,5,1,0,1,1,0.01716
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,6,0,1,1,0,1,1,0.009341
generic,1,R,2,4,0,512,512,0,16,8,8,0,10,0,5,1,0,1,1,0.01766
generic,1,R,3,4,0,64,64,64,16,8,12,0,14,0,9,1,0,1,1,0.07093
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,5,0,2,1,0,1,1,0.007551
generic,1,R,2,2,1,512,512,0,16,8,5,0,7,0,4,1,0,1,1,0.009888
generic,1,R,3,2,1,64,64,64,16,8,7,0,9,0,6,1,0,1,1,0.01738
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,7,0,2,1,0,1,1,0.01026
generic,1,R,2,4,1,512,512,0,16,8,9,0,11,0,6,1,0,1,1,0.01835
generic,1,R,3,4,1,64,64,64,16,8,13,0,15,0,10,1,0,1,1,0.07981
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,6,0,3,1,0,1,1,0.0092
generic,1,R,2,2,2,512,512,0,16,8,6,0,8,0,5,1,0,1,1,0.0146
generic,1,R,3,2,2,64,64,64,16,8,8,0,10,0,7,1,0,1,1,0.02397
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,8,0,3,1,0,1,1,0.0113
generic,1,R,2,4,2,512,512,0,16,8,10,0,12,0,7,1,0,1,1,0.01855
generic,1,R,3,4,2,64,64,64,16,8,14,0,16,0,11,1,0,1,1,0.09223
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,4,0,4,1,1,1,1,0.007563
generic,1,R,2,2,0,512,512,0,16,8,4,0,6,0,8,1,1,1,1,0.0198
generic,1,R,3,2,0,64,64,64,16,8,6,0,8,0,12,1,1,1,1,0.03965
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,6,0,6,1,1,1,1,0.01071
generic,1,R,2,4,0,512,512,0,16,8,8,0,10,0,14,1,1,1,1,0.0566
generic,1,R,3,4,0,64,64,64,16,8,12,0,14,0,22,1,1,1,1,0.2672
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,5,0,5,1,1,1,1,0.007469
generic,1,R,2,2,1,512,512,0,16,8,5,0,7,0,9,1,1,1,1,0.02349
generic,1,R,3,2,1,64,64,64,16,8,7,0,9,0,13,1,1,1,1,0.03823
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,7,0,7,1,1,1,1,0.01095
generic,1,R,2,4,1,512,512,0,16,8,9,0,11,0,15,1,1,1,1,0.03162
generic,1,R,3,4,1,64,64,64,16,8,13,0,15,0,23,1,1,1,1,0.1067
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,6,0,6,1,1,1,1,0.009486
generic,1,R,2,2,2,512,512,0,16,8,6,0,8,0,10,1,1,1,1,0.02916
generic,1,R,3,2,2,64,64,64,16,8,8,0,10,0,14,1,1,1,1,0.03764
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,8,0,8,1,1,1,1,0.01381
generic,1,R,2,4,2,512,512,0,16,8,10,0,12,0,16,1,1,1,1,0.06226
generic,1,R,3,4,2,64,64,64,16,8,14,0,16,0,24,1,1,1,1,0.2758
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,3,4,1,1,0,1,1,0.05372
generic,1,R,2,2,0,512,512,0,16,8,4,0,5,4,3,1,0,1,1,0.05395
generic,1,R,3,2,0,64,64,64,16,8,6,0,7,4,5,1,0,1,1,0.05421
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,5,4,1,1,0,1,1,0.05424
generic,1,R,2,4,0,512,512,0,16,8,8,0,9,4,5,1,0,1,1,0.05655
generic,1,R,3,4,0,64,64,64,16,8,12,0,13,4,9,1,0,1,1,0.1466
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,4,4,2,1,0,1,1,0.05391
generic,1,R,2,2,1,512,512,0,16,8,5,0,6,4,4,1,0,1,1,0.05355
generic,1,R,3,2,1,64,64,64,16,8,7,0,8,4,6,1,0,1,1,0.05343
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,6,4,2,1,0,1,1,0.05465
generic,1,R,2,4,1,512,512,0,16,8,9,0,10,4,6,1,0,1,1,0.05523
generic,1,R,3,4,1,64,64,64,16,8,13,0,14,4,10,1,0,1,1,0.1617
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,5,4,3,1,0,1,1,0.05207
generic,1,R,2,2,2,512,512,0,16,8,6,0,7,4,5,1,0,1,1,0.05914
generic,1,R,3,2,2,64,64,64,16,8,8,0,9,4,7,1,0,1,1,0.0538
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,7,4,3,1,0,1,1,0.05329
generic,1,R,2,4,2,512,512,0,16,8,10,0,11,4,7,1,0,1,1,0.05498
generic,1,R,3,4,2,64,64,64,16,8,14,0,15,4,11,1,0,1,1,0.1668
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,3,4,4,1,1,1,1,0.04492
generic,1,R,2,2,0,512,512,0,16,8,4,0,5,4,8,1,1,1,1,0.04806
generic,1,R,3,2,0,64,64,64,16,8,6,0,7,4,12,1,1,1,1,0.04584
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,5,4,6,1,1,1,1,0.04491
generic,1,R,2,4,0,512,512,0,16,8,8,0,9,4,14,1,1,1,1,0.06827
generic,1,R,3,4,0,64,64,64,16,8,12,0,13,4,22,1,1,1,1,0.1381
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,4,4,5,1,1,1,1,0.04454
generic,1,R,2,2,1,512,512,0,16,8,5,0,6,4,9,1,1,1,1,0.04755
generic,1,R,3,2,1,64,64,64,16,8,7,0,8,4,13,1,1,1,1,0.0443
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,6,4,7,1,1,1,1,0.0452
generic,1,R,2,4,1,512,512,0,16,8,9,0,10,4,15,1,1,1,1,0.06874
generic,1,R,3,4,1,64,64,64,16,8,13,0,14,4,23,1,1,1,1,0.1436
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,5,4,6,1,1,1,1,0.04484
generic,1,R,2,2,2,512,512,0,16,8,6,0,7,4,10,1,1,1,1,0.056
generic,1,R,3,2,2,64,64,64,16,8,8,0,9,4,14,1,1,1,1,0.05577
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,7,4,8,1,1,1,1,0.04552
generic,1,R,2,4,2,512,512,0,16,8,10,0,11,4,16,1,1,1,1,0.07516
generic,1,R,3,4,2,64,64,64,16,8,14,0,15,4,24,1,1,1,1,0.1484
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,7,0,1,1,0,1,1,0.007936
generic,1,R,2,2,0,512,512,0,16,8,4,0,9,0,3,1,0,1,1,0.01155
generic,1,R,3,2,0,64,64,64,16,8,6,0,11,0,5,1,0,1,1,0.01949
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,9,0,1,1,0,1,1,0.01225
generic,1,R,2,4,0,512,512,0,16,8,8,0,13,0,5,1,0,1,1,0.02125
generic,1,R,3,4,0,64,64,64,16,8,12,0,17,0,9,1,0,1,1,0.1054
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,8,0,2,1,0,1,1,0.007508
generic,1,R,2,2,1,512,512,0,16,8,5,0,10,0,4,1,0,1,1,0.01232
generic,1,R,3,2,1,64,64,64,16,8,7,0,12,0,6,1,0,1,1,0.01963
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,10,0,2,1,0,1,1,0.01224
generic,1,R,2,4,1,512,512,0,16,8,9,0,14,0,6,1,0,1,1,0.02208
generic,1,R,3,4,1,64,64,64,16,8,13,0,18,0,10,1,0,1,1,0.12
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,9,0,3,1,0,1,1,0.01107
generic,1,R,2,2,2,512,512,0,16,8,6,0,11,0,5,1,0,1,1,0.0137
generic,1,R,3,2,2,64,64,64,16,8,8,0,13,0,7,1,0,1,1,0.02282
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,11,0,3,1,0,1,1,0.01391
generic,1,R,2,4,2,512,512,0,16,8,10,0,15,0,7,1,0,1,1,0.03021
generic,1,R,3,4,2,64,64,64,16,8,14,0,19,0,11,1,0,1,1,0.1243
generic,1,R,1,2,0,2.56e+05,0,0,16,8,2,0,7,0,4,1,1,1,1,0.009035
generic,1,R,2,2,0,512,512,0,16,8,4,0,9,0,8,1,1,1,1,0.02522
generic,1,R,3,2,0,64,64,64,16,8,6,0,11,0,12,1,1,1,1,0.03485
generic,1,R,1,4,0,2.56e+05,0,0,16,8,4,0,9,0,6,1,1,1,1,0.01348
generic,1,R,2,4,0,512,512,0,16,8,8,0,13,0,14,1,1,1,1,0.03301
generic,1,R,3,4,0,64,64,64,16,8,12,0,17,0,22,1,1,1,1,0.2729
generic,1,R,1,2,1,2.56e+05,0,0,16,8,3,0,8,0,5,1,1,1,1,0.01026
generic,1,R,2,2,1,512,512,0,16,8,5,0,10,0,9,1,1,1,1,0.02547
generic,1,R,3,2,1,64,64,64,16,8,7,0,12,0,13,1,1,1,1,0.03657
generic,1,R,1,4,1,2.56e+05,0,0,16,8,5,0,10,0,7,1,1,1,1,0.01323
generic,1,R,2,4,1,512,512,0,16,8,9,0,14,0,15,1,1,1,1,0.05673
generic,1,R,3,4,1,64,64,64,16,8,13,0,18,0,23,1,1,1,1,0.1203
generic,1,R,1,2,2,2.56e+05,0,0,16,8,4,0,9,0,6,1,1,1,1,0.01173
generic,1,R,2,2,2,512,512,0,16,8,6,0,11,0,10,1,1,1,1,0.03005
generic,1,R,3,2,2,64,64,64,16,8,8,0,13,0,14,1,1,1,1,0.0383
generic,1,R,1,4,2,2.56e+05,0,0,16,8,6,0,11,0,8,1,1,1,1,0.01636
generic,1,R,2,4,2,512,512,0,16,8,10,0,15,0,16,1,1,1,1,0.06449
generic,1,R,3,4,2,64,64,64,16,8,14,0,19,0,24,1,1,1,1,0.1268
generic,2,orig,1,2,0,2.56e+05,0,0,16,8,2,0,3,0,1,1,0,1,1,0.0103
generic,2,orig,2,2,0,512,512,0,16,8,4,0,5,0,3,1,0,1,1,0.01739
generic,2,orig,3,2,0,64,64,64,16,8,6,0,7,0,5,1,0,1,1,0.02295
generic,2,orig,1,4,0,2.56e+05,0,0,16,8,4,0,5,0,1,1,0,1,1,0.0239
generic,2,orig,2,4,0,512,512,0,16,8,8,0,9,0,5,1,0,1,1,0.03445
generic,2,orig,3,4,0,64,64,64,16,8,12,0,13,0,9,1,0,1,1,0.04598
generic,2,orig,1,2,1,2.56e+05,0,0,16,8,3,0,4,0,2,1,0,1,1,0.01275
generic,2,orig,2,2,1,512,512,0,16,8,5,0,6,0,4,1,0,1,1,0.01915
generic,2,orig,3,2,1,64,64,64,16,8,7,0,8,0,6,1,0,1,1,0.02029
generic,2,orig,1,4,1,2.56e+05,0,0,16,8,5,0,6,0,2,1,0,1,1,0.02454
generic,2,orig,2,4,1,512,512,0,16,8,9,0,10,0,6,1,0,1,1,0.03565
generic,2,orig,3,4,1,64,64,64,16,8,13,0,14,0,10,1,0,1,1,0.04903
generic,2,orig,1,2,2,2.56e+05,0,0,16,8,4,0,5,0,3,1,0,1,1,0.01534
generic,2,orig,2,2,2,512,512,0,16,8,6,0,7,0,5,1,0,1,1,0.0381
generic,2,orig,3,2,2,64,64,64,16,8,8,0,9,0,7,1,0,1,1,0.04611
generic,2,orig,1,4,2,2.56e+05,0,0,16,8,6,0,7,0,3,1,0,1,1,0.02464
generic,2,orig,2,4,2,512,512,0,16,8,10,0,11,0,7,1,0,1,1,0.03676
generic,2,orig,3,4,2,64,64,64,16,8,14,0,15,0,11,1,0,1,1,0.06187
generic,2,orig,1,2,0,2.56e+05,0,0,16,8,2,0,3,0,4,1,1,1,1,0.01269
generic,2,orig,2,2,0,512,512,0,16,8,4,0,5,0,8,1,1,1,1,0.02614
generic,2,orig,3,2,0,64,64,64,16,8,6,0,7,0,12,1,1,1,1,0.03803
generic,2,orig,1,4,0,2.56e+05,0,0,16,8,4,0,5,0,6,1,1,1,1,0.02077
generic,2,orig,2,4,0,512,512,0,16,8,8,0,9,0,14,1,1,1,1,0.06779
